numero_questao,gabarito,NU_PARAM_A,nu_param_B,NU_PARAM_C,ANO,enunciado,alternativas
87,D,0.98121,1.34897,0.06218,2022,"Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro, interrogando a providência. É a experiência tradicional de Santa Luzia. No dia 12 ao anoitecer expõe ao relento, em linha, seis pedrinhas de sal, que representam, em ordem sucessiva da esquerda para a direita, os seis meses vindouros, de janeiro a junho. Ao alvorecer de 13 observa-as: se estão intactas, pressagiam a seca; se a primeira apenas se deliu, transmudada em aljôfar límpido, é certa a chuva em janeiro; se a segunda, em fevereiro; se a maioria ou todas, é inevitável o inverno benfazejo. Esta experiência é belíssima.No experimento descrito, a relação com a paisagem e com a religiosidade permite que o sertanejo seja",A: A afeito à devoção ao aceitar destinos sacralizados; B: B acostumado à pobreza ao admitir acasos naturais; C: C habituado ao solo ao conhecer terrenos cultiváveis; D: D íntimo à Caatinga ao interpretar condições ambientais; E: E próximo à vegetação ao identificar espécies arbustivas
88,E,1.98269,0.65728,0.08702,2022,"Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discurso que faz do homem um ser político. E tudo que os homens fazem, sabem ou experimentam só tem sentido na medida em que pode ser discutido. Haverá, talvez, verdades que ficam além da linguagem e que podem ser de grande relevância para o homem no singular, isto é, para o homem que, seja o que for, não é um ser político. Mas homens no plural, isto é, os homens que vivem e se movem e agem neste mundo, só podem experimentar o significado das coisas por poderem falar e ser inteligíveis entre si e consigo mesmos.No trecho, a filósofa Hannah Arendt mostra a importância da linguagem no processo de",A: A entendimento da cultura; B: B aumento da criatividade; C: C percepção da individualidade; D: D melhoria da técnica; E: E construção da sociabilidade
89,A,2.8995,-0.42411,0.19356,2022,"Quarto de despejo: diário de uma faveladaCarolina Maria de JesusEu estava pagando o sapateiro e conversando com um preto que estava lendo um jornal. Ele estava revoltado com um guarda civil que espancou um preto e amarrou numa árvore. O guarda civil é branco. E há certos brancos que transforma preto em bode expiatório. Quem sabe se guarda civil ignora que já foi extinta a escravidão e ainda estamos no regime da chibata?O texto, que guarda a grafia original da autora, expõe uma característica da sociedade brasileira, que é o(a):",A: A Racismo estrutural; B: B Desemprego latente; C: C Concentração de renda; D: D Exclusão informacional; E: E Precariedade da educação
90,B,2.71371,0.59055,0.19782,2022,"Descrição da imagem: Infográfico distribuído em quatro quadros com os seguintes dados:Quadro 1: Figura de uma paisagem com árvores, arbustos e vegetação rasteira, denominada “Cobertura natural do solo”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 40 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 10 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 25 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 25 por cento”.Quadro 2: Figura de uma paisagem com árvores, arbustos, vegetação rasteira e uma casa, denominada “10 por cento a 20 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 38 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 20 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 21 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 21 por cento”.Quadro 3: Figura de uma paisagem sem vegetação e três casas, denominada “35 por cento a 50 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 35 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 30 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 20 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 15 por cento”.Quadro 4: Figura de uma paisagem sem vegetação, duas casas e vários edifícios, denominada “75 por cento a 100 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 30 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 55 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 10 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 5 por cento”.          10% - 20% de superfície impermeávelpercolaçãoprofunda: 21%infiltraçãosubsuperficial: 21%escoamentosuperficial: 20%evapotranspiração: 38%escoamentosuperficial: 30%infiltraçãosubsuperficial: 20%percolaçãoprofunda: 15%evapotranspiração: 35%escoamentosuperficial: 55%infiltraçãosubsuperficial: 10%percolaçãoprofunda: 5% 75% - 100% de superfície impermeávelevapotranspiração: 30%Cobertura natural do soloinfiltraçãosubsuperficial: 25%escoamentosuperficial:10%percolaçãoprofunda: 25%evapotranspiração: 40%35% - 50% de superfície impermeávelA intensificação da ocupação urbana demonstrada afeta de forma imediata o(a)",A: A nível altimétrico; B: B ciclo hidrológico; C: C padrão climático; D: D tectônica de placas; E: E estrutura das rochas
46,A,2.42214,-0.62019,0.09595,2023,"TEXTO 1Quarto de despejo:  diário de uma faveladaCarolina Maria de JesusComo é horrivel ver um filho comer e perguntar: “Tem mais?” Esta palavra “tem mais” fica oscilando dentro do cerebro de uma mãe que olha as panela e não tem mais.TEXTO 2A experiência de ver os filhos com fome na década de 1950, descrita por Carolina, é vivida no Brasil de 2021 por uma moradora de Petrolândia, em Pernambuco.  “Eu trabalhava de ajudante de cabeleireira, mas a moça que tinha o salão fechou. Eu vinha me sustentando com o auxílio que tinha, mas agora eu não fui contemplada. Às vezes as pessoas me ajudam com alimentos para os meus filhos. De vez em quando, eu acho algum bico para fazer, mas é muito raro. Tem dias que não tenho nem o leite da minha bebê.”Considerando a realidade brasileira, os textos se aproximam ao apresentarem uma reflexão sobre o(a)",A: A recorrência da miséria; B: B planejamento da saúde; C: C superação da escassez; D: D constância da economia; E: E romantização da carência
47,B,1.53812,0.12887,0.18969,2023,"No sul da Bahia, desde o século 18, tem-se registros de um tipo de sistema agroflorestal. Até hoje, esse sistema é característica marcante da paisagem da região, conhecido como cabruca, que consiste no cultivo do cacau à sombra do dossel da floresta nativa. Esse sistema de cultivo do cacau (graças à tolerância da espécie à sombra) é considerado amigável para a vida silvestre, pois apresenta superioridade em termos de conservação da biodiversidade quando comparado com outras plantações tropicais (monoculturas de dendê, seringa ou café), agricultura ou pastagens.",A: prática produtiva apresentada é um exemplo deA A difusão comercial de lavouras temporárias; B: B utilização sustentável dos recursos naturais; C: C ampliação tecnológica da pecuária intensiva; D: D padronização alimentar dos povos tradicionais; E: E modernização logística de plantios convencionais
48,C,2.59313,0.08088,0.14645,2023,"O moleque RicardoJosé Lins do RêgoO masseiro, a mulher, e quatro filhos, dormindo numa tapera de quatro paredes de caixão, coberta de zinco.  A água do mangue, na maré cheia, ia dentro de casa.  Os maruins de noite encalombavam o corpo dos meninos.  O mangue tinha ocasião que fedia, e os urubus faziam ponto por ali atrás dos petiscos. Perto da rua lavavam couro de boi, pele de bode para o curtume de um espanhol. Morria peixe envenenado, e quando a maré secava, os urubus enchiam o papo, ciscavam a lama, passeando banzeiros pelas biqueiras dos mocambos no Recife.",A: aglomeração urbana representada no texto resulta em A A conservação do meio rural; B: B crescimento da vegetação ciliar; C: C interferência do espaço geográfico; D: D equilíbrio do ambiente das cidades; E: E controle da proliferação dos animais
49,D,1.18697,0.2661,0.22138,2023,"Elas foram as pioneiras dos direitos das mulheres no Afeganistão. Defensoras ferrenhas da lei, buscaram justiça para os mais marginalizados. Mas, agora, mais de 220 juízas afegãs estão escondidas por medo de retaliação sob o regime do Talibã. Uma delas condenou centenas de homens por violência contra as mulheres, incluindo estupro, assassinato e tortura. Mas poucos dias depois que o Talibã assumiu o controle de sua cidade e milhares de criminosos condenados foram libertados da prisão, as ameaças de morte começaram. O país sempre foi considerado um dos lugares mais difíceis e perigosos do mundo para as mulheres. De acordo com estudos de organizações não governamentais, cerca de 87 por cento  das mulheres e meninas serão vítimas de abuso durante a vida.O texto evidencia situação representativa de",A: A afronta às estruturas sociais; B: B desprezo aos valores religiosos; C: C transgressão às normas morais; D: D desrespeito à dignidade humana; E: E oposição aos princípios hierárquicos
50,C,2.58516,0.39346,0.17772,2023,"Enormes alto-falantes sul-coreanos instalados na fronteira com o Norte costumavam transmitir desde canções em estilo K-pop (como é chamado o pop sul-coreano) até boletins climáticos e noticiário crítico ao vizinho comunista. O Norte costuma praticar atividade semelhante, transmitindo por seus alto-falantes discursos críticos a Seul e aliados. Durante os anos 1980, o governo sul-coreano construiu um mastro de 97 metros de altura para hastear sua bandeira no povoado de Daesong-dong, na fronteira com o Norte. O Norte respondeu com a construção de um mastro ainda mais alto (160 metros ) na cidade fronteiriça de Gijung-dong. “Essas demonstrações são uma válvula de escape competitiva e importante entre os dois lados, fora de um possível conflito militar”, diz o analista Ankit Panda.Os atos de competição citados têm suas origens históricas vinculadas a um contexto de",A: A domínio cultural-identitário de atores sociais; B: B disputas étnico-raciais de povos tradicionais; C: C divergências político-ideológicas de agentes estatais; D: D imposição econômico-financeira de empresas privadas; E: E protestos ecológico-sustentáveis de entidades ambientais
51,B,3.81637,0.70936,0.15459,2023,"Estudos interdisciplinares ampliam conhecimento sobre chinesice no barroco mineiroSeda, madeiras aromáticas e têxteis, obras de arte, lã, cristais e muitas, muitas peças de porcelana chegaram ao Brasil ao longo dos séculos 17  e 18 . A opulência proporcionada pelo ouro fez com que esses itens fossem ainda mais presentes em cidades mineiras como Ouro Preto, Mariana e Sabará. Esses objetos inspiraram a criação das chinesices, termo que designa um tipo de arte que evoca motivos chineses, presentes em várias igrejas barrocas de Minas Gerais. No Brasil, é bem provável que a inspiração para as pinturas nas igrejas barrocas com pássaros, elefantes, tigres, mandarins e pagodes tenha sido tirada de gravuras, tecidos, móveis e, principalmente, das porcelanas chinesas que circulavam livremente em uma sociedade enriquecida pelo comércio do ouro e pedras preciosas.O desenvolvimento do processo artístico descrito no texto foi possível pelo(a)",A: A representação arquitetônica; B: B intercâmbio transcontinental; C: C dependência econômica; D: D intervenção estatal; E: E padrão estético
52,D,1.20452,0.31781,0.22687,2023,"Txai Suruí, liderança da Juventude Indígena, profere seu discurso na abertura da COP-26“O clima está esquentando, os animais estão desaparecendo, os rios estão morrendo e nossas plantações não florescem como no passado. A Terra está falando: ela nos diz que não temos mais tempo.”O discurso da líder indígena explicita um problema global relacionado ao(à)",A: A manejo tradicional; B: B reciclagem residual; C: C consumo consciente; D: D exploração predatória; E: E reaproveitamento energético
53,A,3.50089,0.56073,0.15911,2023,"Descrição da fotografia:  Museu de Arte de São Paulo (Masp) com imponente fachada de linhas retas no estilo arquitetônico modernista; em frente ao museu, há pessoas caminhando na calçada.Nas reportagens publicadas sobre a inauguração do Museu de Arte de São Paulo, em 1947, quando ele ainda ocupava um edifício na rua Sete de Abril, Lina Bo Bardi não foi mencionada nenhuma vez. A arquiteta era responsável pelo projeto do museu que mudaria para sempre a posição de São Paulo no circuito mundial das artes. Mas não houve nenhum registro disso. O louvor se concentrou em seu marido e parceiro profissional, o respeitado crítico de arte Pietro Maria Bardi. Passados 75 anos, a mulher então ignorada recebeu um Leão de Ouro póstumo, a maior homenagem da Bienal de Arquitetura de Veneza, e tem agora sua história contada em duas biografias de peso, que procuram destrinchar uma carreira marcada pela ousadia e pela contradição.As transformações pelas quais passaram as sociedades ocidentais, e que possibilitaram o reconhecimento recente do trabalho da arquiteta mencionada no texto, foram resultado das mobilizações sociais pela",A: A equidade de gênero; B: B liberdade de expressão; C: C admissibilidade de voto; D: D igualdade de oportunidade; E: E reciprocidade de tratamento
54,C,1.82461,0.19307,0.25114,2023,"Descrição da fotografia:  Tecido bordado em linhas coloridas com a estampa de uma senhora no centro da imagem. A estampa está rodeada pelo desenho de um recorte espacial do Sertão e, abaixo, no tecido, está escrita a seguinte definição: “Sertão é a avó bordando caminhos com linhas coloridas”.Fotografia da avó bordadaA definição de Sertão descrita no bordado associa esse recorte espacial a ",A: A percursos e roteiros turísticos; B: B trajetos e movimentos holísticos; C: C vivências e itinerários socioafetivos; D: D fronteiras e demarcações territoriais; E: E profissões e interesses econômicos
55,D,2.40144,0.606,0.21265,2023,"Novo Correio de Modas , 1853Felizes tempos eram esses! As moças iam à missa de madrugada. De dia ninguém as via e se alguma, em dia de festa, queria passear com a avó ou a tia, havia de ir de cadeirinhas. Bem razão têm os nossos velhos de chorar por esses tempos, em que as filhas não sabiam escrever, e por isso não mandavam nem recebiam bilhetinhos.Na perspectiva do autor, as tradições e os costumes sociofamiliares sofreram alterações, no século 19, decorrentes de quais fatores?",A: A Hábitos de leitura e mobilidade regional; B: B Circulação de impressos e trânsito religioso; C: C Valorização da língua e imigração estrangeira; D: D Práticas de letramento e transformação cultural; E: E Flexibilização do ensino e reformismo pedagógico
56,A,3.06915,0.94872,0.17725,2023,"No Cerrado, o conhecimento local está sendo cada vez mais subordinado à lógica do agronegócio. De um lado, o capital impõe os conhecimentos biotecnológicos, como mecanismo de universalização de práticas agrícolas e de novas tecnologias, e de outro, o modelo capitalista subordina homens e mulheres à lógica do mercado. Assim, as águas, as sementes, os minerais, as terras (bens comuns) tornam-se propriedade privada. Além do mais, há outros fatores negativos, como a mecanização pesada, a “pragatização” dos seres humanos e não humanos, a violência simbólica, a superexploração, as chuvas de veneno e a violência contra a pessoa.Os elementos descritos no texto, a respeito da territorialização da produção, demonstram que há um","A: A cerco aos camponeses, inviabilizando a manutenção das condições para a vida; B: B descaso aos latifundiários, impactando a plantação de alimentos para a exportação; C: C desprezo ao assalariado, afetando o engajamento dos sindicatos para o trabalhador; D: D desrespeito aos governantes, comprometendo a criação de empregos para o lavrador; E: E assédio ao empresariado, dificultando o investimento de maquinários para a produção"
57,E,2.88883,0.67105,0.18912,2023,"TEXTO 1Com uma população de 25 milhões de habitantes (cerca de 60 por cento  de minorias muçulmanas, principalmente da etnia Uigur), Xinjiang é uma região estratégica para a China. Faz fronteira com oito países, é uma artéria crucial do megaprojeto de infraestrutura chinês Cinturão e Rota e tem as maiores reservas nacionais de carvão e gás natural. TEXTO 2Dentre as províncias da Região Oeste, Xinjiang se destaca ao receber mais de 1,7 milhão de migrantes entre 2000 e 2010. O principal motivo desse fluxo migratório é que o governo fornece subsídios à população visando aumentar a proporção de chineses da etnia Han em relação à população local de etnias turca e muçulmana. A política demográfica para a província mencionada nos textos é parte da seguinte ação estratégica do governo chinês:",A: A Promover a ocupação rural; B: B Favorecer a liberdade religiosa; C: C Descentralizar a gestão pública; D: D Incentivar a pluralidade cultural; E: E Assegurar a integridade territorial
58,A,2.43245,0.67281,0.278,2023,"Dialética do esclarecimentoTheodor Adorno e Max HorkheimerA diversão é o prolongamento do trabalho sob o capitalismo tardio. Ela é procurada por quem quer escapar ao processo de trabalho mecanizado para se pôr de novo em condições de enfrentá-lo. Mas, ao mesmo tempo, a mecanização atingiu um tal poderio sobre a pessoa em seu lazer e sobre a sua felicidade, ela determina tão profundamente a fabricação das mercadorias destinadas à diversão que essa pessoa não pode mais perceber outra coisa senão as cópias que reproduzem o próprio processo de trabalho. No texto, o tempo livre é concebido como",A: A consumo de produtos culturais elaborados no mesmo sistema produtivo do capitalismo; B: B forma de realizar as diversas potencialidades da natureza humana; C: C alternativa para equilibrar tensões psicológicas do dia a dia; D: D promoção da satisfação de necessidades artificiais; E: E mecanismo de organização do ócio e do prazer
59,C,1.83018,0.5613,0.10742,2023,"Descrição da charge: A charge, da artista Laerte, apresenta três quadrinhos de uma mulher sentada no chão segurando uma lâmpada mágica do Gênio. No primeiro quadrinho, a mulher pede para a lâmpada: “Eu queria poder.”. No segundo quadrinho, a lâmpada questiona: “Força? Visão de raio X? Telecinese? Telepatia?”. No terceiro quadrinho, a mulher responde: “Poder político.”.EU QUERIAPODER.FORÇA? VISÃO DERAIO X? TELECINESE?TELEPATIA?PODERPOLÍTICO.","A: charge ilustra um anseio presente na sociedade contemporânea, que se caracteriza pelaA A situação de revolta individual; B: B satisfação de desejos pessoais; C: C participação em ações decisórias; D: D permanência em passividade social; E: E conivência em interesses partidários"
60,E,2.53325,0.6643,0.17011,2023,Quem se mete pelo caminho do pedido de perdão deve estar pronto a escutar uma palavra de recusa. Entrar na atmosfera do perdão é aceitar medir-se com a possibilidade sempre aberta do imperdoável. Perdão pedido não é perdão a que se tem direito [devido]. É com o preço destas reservas que a grandeza do perdão se manifesta.,A: reflexão sobre o perdão apresentada no texto encontra fundamento na(s)A A rejeição particular amparada pelo desejo de poder; B: B decisão subjetiva determinada pela vontade divina; C: C liberdade mitigada pela predestinação do espírito; D: D escolhas humanas definidas pelo conhecimento empírico; E: E relações interpessoais mediadas pela autonomia dos indivíduos
61,E,3.29734,1.19128,0.15604,2023,"–CH • 1 º DIA • CADERNO 9 • LARANJA –TEXTO 2Paulo Freire construiu uma pedagogia da esperança. Na sua concepção, a história não é algo pronto e acabado. As estruturas de opressão e as desigualdades, apesar de serem naturalizadas, são sócio e historicamente construídas. Daí a importância de os educandos tomarem consciência da sua realidade para, assim, transformá-la.Com base no conceito de ética pedagógica presente nos textos, os educandos tornam-se responsáveis pela",A: A participação sociopolítica; B: B definição estético-cultural; C: C competição econômica local; D: D manutenção do sistema escolar.; E: E capacitação de mobilidade individual
62,C,0.71667,1.29861,0.03594,2023,"A Cordilheira do Himalaia tem mais de 50 milhões de anos, sendo classificada como a maior cordilheira do planeta. Originário da língua sânscrito, comum na região, seu nome quer dizer “morada da neve”. É possível encontrar nessa cordilheira as quinze maiores montanhas do mundo. Ao todo, existem mais de cem picos, que contam com altitudes bem maiores que 7 000 metros . O Everest, considerado o ponto mais alto da Terra, tem nada menos que 8 848 metros  de altitude, e continua crescendo, aproximadamente, 0,8 milímetro  a cada ano.Qual dinâmica natural é responsável pelo fenômeno apresentado?",A: A Derrame de lava vulcânica; B: B Encontro de placas tectônicas; C: C Ação do intemperismo químico; D: D Sedimentação de erosão eólica; E: E Derretimento de geleiras glaciais
63,A,1.5807,1.18538,0.13863,2023,"Quinta conversa: o homem visto de foraMaurice Merleau-PontyEu poderia concluir que a raiva é um pensamento, que estar com raiva é pensar que alguém é detestável, e que esse pensamento, como todos os outros — assim como Descartes o mostrou —, não poderia residir em nenhum fragmento de matéria. A raiva seria, portanto, espírito. Porém, quando me volto para minha própria experiência da raiva, devo confessar que ela não estava fora do meu corpo, mas inexplicavelmente nele.No que se refere ao problema do corpo, a filosofia cartesiana apresenta-se como contraponto ao entendimento expresso no texto por",A: A apresentar uma visão dualista; B: B confirmar uma tese naturalista; C: C demonstrar uma premissa realista; D: D sustentar um argumento idealista; E: E defender uma posição intencionalista
64,B,2.78931,0.82081,0.25733,2023,"Superar a história da escravidão como principal marca da trajetória do negro no país tem sido uma tônica daqueles que se dedicam a pesquisar as heranças de origem afro à cultura brasileira. A esse esforço de reconstrução da própria história do país, alia-se agora a criação da plataforma digital Ancestralidades. “A história do negro no Brasil vai continuar sendo contada, e cada passo que a gente dá para trás é um passo que a gente avança”, diz Márcio Black, idealizador da plataforma, sobre o estudo de figuras ainda encobertas pela perspectiva histórica imposta pelos colonizadores da América.Em relação ao conhecimento sobre a formação cultural brasileira, iniciativas como a descrita no texto favorecem o(a)",A: A recuperação do tradicionalismo; B: B estímulo ao antropocentrismo; C: C reforço do etnocentrismo; D: D resgate do teocentrismo; E: E crítica ao eurocentrismo
65,A,1.22125,2.63782,0.30445,2023,"A Guerra da PalestinaEscrito durante a Primeira Guerra Mundial, o seguinte trecho faz parte da carta enviada pelo secretário do exterior britânico, Sir Arthur James Balfour, ao banqueiro Lord Rotschild, presidente da Liga Sionista, em 2 de novembro de 1917, a carta ficou conhecida como Declaração Balfour:“O governo de Sua Majestade vê com aprovação o estabelecimento na Palestina de um lar nacional para o povo judeu, e fará todos os esforços para facilitar tal objetivo. Nada será feito que possa prejudicar os direitos civis e religiosos das comunidades não judaicas na Palestina.”A análise do resultado do processo em questão revela que o governo inglês foi incapaz de garantir seu objetivo de",A: A promover o bem-estar social; B: B negociar o apoio muçulmano; C: C mediar os conflitos territoriais; D: D estimular a cooperação regional; E: E combater os governos autocráticos
66,D,3.20901,-0.05645,0.29486,2023,"Descrição do infográfico:  O infográfico representa simulações em duas sequências de mapas-múndi.A primeira sequência de mapas, intitulada Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de tonalidade indicando o aumento de temperatura, que varia de 0 a 7 graus Celsius, evidenciando um aumento da temperatura em regiões da Terra nos três cenários apresentados, especialmente nas regiões polares.A segunda sequência de mapas, intitulada Simulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de variação em percentual das chuvas, que começa em menos 40 por cento (mais seco) até mais 40 por cento (mais úmido), indicando uma diminuição das chuvas, principalmente nas médias latitudes, e um aumento das chuvas, especialmente nas altas latitudes e em porções da Zona Equatorial da Terra.Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento globalSimulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global1,5 °C  de aquecimento global 2 °C  de aquecimento global 4 °C  de aquecimento global1,5 °C  de aquecimento global 2 °C  de aquecimento globalVariação (°C)Mais seco Mais úmidoMais quenteVariação (%)4 °C  de aquecimento global0-40 -30 -20 -10 0 10 20 30 40Fonte: IPCC0,5 11,5 22,5 33,5 44,5 55,5 66,5 7Qual medida é capaz de minimizar as mudanças apresentadas nas simulações?",A: A Expandir o transporte marítimo; B: B Incentivar os fluxos migratórios; C: C Monitorar as atividades vulcânicas; D: D Controlar as emissões de carbono; E: E Priorizar a utilização de termoelétricas
67,B,2.01758,1.4703,0.23595,2023,"Memórias póstumas de Brás CubasMachado de AssisNão tinha outra filosofia. Nem eu. Não digo que a Universidade me não tivesse ensinado alguma; mas eu decorei-lhe só as fórmulas, o vocabulário, o esqueleto. Tratei-a como tratei o latim; embolsei três versos de Virgílio, dois de Horácio, uma dúzia de locuções morais e políticas, para as despesas da conversação. Tratei-os como tratei a história e a jurisprudência. Colhi de todas as cousas a fraseologia, a casca, a ornamentação.A descrição crítica do personagem de Machado de Assis assemelha-se às características dos sofistas, contestados pelos filósofos gregos da Antiguidade, porque se mostra alinhada à",A: A elaboração conceitual de entendimentos; B: B utilização persuasiva do discurso; C: C narração alegórica dos rapsodos; D: D investigação empírica da physis; E: E expressão pictográfica da pólis
68,E,0.81816,1.56049,0.23382,2023,"Havia já muito tempo que a Europa desfrutava os benefícios da vacina e arrancava à morte milhares de inocentes, condenados a serem vítimas do terrível flagelo das bexigas, e o governo de Portugal nunca se lembrara de transmitir ao Brasil a mais útil das descobertas humanas, quando aliás nenhum país mais do que ele carecia deste salutar invento ou se atendesse às vantagens da população ou ao perdimento de imensas somas na mortandade contínua de escravos, que este flagelo devorava. O certo é que mais ocupado de seu ouro que de seus habitantes, Portugal, como em outros muitos casos, esperou que o Brasil por seu próprio impulso remediasse a este mal.Escrito em 1828, o texto expressa a seguinte ideia de origem iluminista:",A: A As leis observáveis regem o mundo material; B: B O monarca racional promove a sociedade justa; C: C O direito natural justifica a liberdade dos homens; D: D A produção da terra garante a riqueza das nações; E: E A responsabilidade dos governantes assegura a saúde dos povos
69,A,3.07524,1.19358,0.14876,2023,"Os movimentos da agricultura urbana no Rio de Janeiro vêm crescendo nos últimos vinte anos, tanto por meio de reproduções de modelos de vida antigos, vinculados ao resgate dos próprios costumes, como — e cada vez mais — são revelados hábitos inventivos nos quais moradores urbanos de diferentes classes sociais, sem nenhuma referência anterior com o campo, passam a se dedicar a essas atividades. Ao possibilitar o acesso ao plantio e, consequentemente, à alimentação, permite-se uma nova relação com o que se come, reduzindo o percurso da cadeia produtiva e aproximando produtores de consumidores, pois ambos se confundem nas experiências de agricultura urbana.A prática agrícola destacada no texto apresenta como vantagem no espaço urbano a",A: A ocupação de lugares ociosos; B: B densificação da área central; C: C valorização do mercado externo; D: D priorização de insumos químicos; E: E mecanização de técnicas de cultivo
70,B,1.80595,1.97568,0.17809,2023,"TEXTO 1O pessimistaGabriel García MárquezGerineldo dorme porque já está conformado com o seu mundo. Porque já sabe tudo o que lhe pode acontecer após haver submetido todos os objetos que o rodeiam a um minucioso inventário de possibilidades. Seu apartamento, mais que um apartamento, é uma teoria de sorte e de azar. Melhor que ninguém, Gerineldo conhece o coeficiente da dilatação de suas janelas e mantém marcado no termômetro, com uma linha vermelha, o ponto em que se quebrarão os vidros, despedaçados em estilhaços de morte. Sabe que os arquitetos e os engenheiros já previram tudo, menos o que nunca já aconteceu.TEXTO 2O ser e o nada: ensaio de ontologia fenomenológicaJean-Paul SartreA situação é o sujeito inteiro (ele não é nada a não ser a sua situação) e é também a coisa inteira (nunca há mais nada senão as coisas). É o sujeito a elucidar as coisas pela sua própria superação, se assim quisermos; ou são as coisas a reenviar ao sujeito a imagem dele. É a total facticidade, a contingência absoluta do mundo, do meu nascimento, do meu lugar, do meu passado, dos meus redores — e é a minha liberdade sem limites que faz com que haja para mim uma facticidade.A postura determinista adotada pelo personagem Gerineldo contrasta com a ideia existencialista contida no pensamento filosófico de Sartre porque",A: A evidencia a manifestação do inconsciente; B: B nega a possibilidade de transcendência; C: C contraria o conhecimento difuso; D: D sustenta a fugacidade da vida; E: E refuta a evolução biológica
71,A,1.04981,1.40616,0.22588,2023,"O Golpe Militar de 1964 foi implacável no combate ao que restava das Ligas Camponesas, generalizadas na década anterior. No entanto, em relação aos sindicatos, sua atitude foi ambígua. Por meio de acordos com os Estados Unidos, foram concebidos centros sindicais e cursos de liderança com base em princípios conservadores e ministrados por membros da Igreja Católica.Os sindicatos rurais foram tratados da forma descrita no texto porque o governo pretendia utilizá-los para",A: A controlar as tensões políticas; B: B limitar a legislação trabalhista; C: C divulgar o programa populista; D: D regularizar a propriedade da terra; E: E estimular a oferta de mão de obra
72,D,2.98259,1.04358,0.22825,2023,"Produtores rurais europeus são antigos opositores de um grande acordo com o Mercosul. Na visão deles, existe um nítido risco de concorrência desleal, pois, na Europa, é preciso seguir regras mais rígidas de produção, o que encarece o processo. Assim, eles não conseguiriam competir com os preços, por exemplo, da carne brasileira e teriam seus negócios ameaçados. Por outro lado, o setor industrial europeu se mobiliza a favor do acordo, uma vez que as reduções de tarifas no comércio internacional dariam maior acesso ao mercado sul-americano.  Um exemplo é o setor automotivo europeu, que prevê maior participação e concorrência nos países do Mercosul caso o acordo siga em frente.No contexto do acordo citado, os dois grupos econômicos europeus defendem, respectivamente, a",A: A restrição dos fluxos migratórios e a maior atuação de sindicatos; B: B ampliação das leis trabalhistas e a plena importação de manufaturados; C: C proteção das florestas nacionais e a ampla transferência de tecnologias; D: D manutenção das barreiras fitossanitárias e a livre circulação de mercadorias; E: E remoção dos entraves alfandegários e a melhor remuneração de empregados
73,E,3.83368,0.79149,0.11063,2023,"Ilusões perdidasHonoré de BalzacDurante a Revolução Francesa, um certo padre Niollant escondeu-se no pequeno castelo de L’Escarbas. Pagou amplamente a hospitalidade do velho fidalgo ocupando-se da educação de sua filha, Anaïs. A presença da mãe em nada modificou essa educação masculina dada a uma jovem criatura já muito inclinada à independência em virtude da vida no campo. O padre transmitiu à aluna sua intrepidez de opiniões e sua facilidade de julgamento, sem pensar que essas qualidades, tão necessárias num homem, se tornam defeitos numa mulher destinada aos humildes afazeres de mãe de família. Embora o padre recomendasse continuamente à aluna ser tanto mais graciosa e modesta quanto seu saber era mais extenso, a senhorita de Nègrepelisse ficou com excelente opinião de si mesma.O comportamento desenvolvido pela personagem evidencia uma postura de",A: A abandono de laços afetivos; B: B negação da ideia de subjetividade; C: C aceitação da hierarquia de gênero; D: D consolidação da estratificação social; E: E ruptura de valores institucionalizados
